  2,465,811,159  99% - ...
  2,465,811,159  99%  - call-interactively
  2,465,811,159  99%   - apply
  2,465,811,159  99%    - call-interactively@ido-cr+-record-current-command
  2,465,811,159  99%     - #<primitive-function call-interactively>
  2,465,811,159  99%      - funcall-interactively
  2,465,811,159  99%       - smex
  2,465,811,159  99%        - smex-read-and-run
  2,465,811,159  99%         - execute-extended-command
  2,465,811,159  99%          - command-execute
  2,465,811,159  99%           - call-interactively
  2,465,811,159  99%            - apply
  2,465,811,159  99%             - call-interactively@ido-cr+-record-current-command
  2,465,811,159  99%              - #<primitive-function call-interactively>
  2,465,811,159  99%               - funcall-interactively
  2,465,811,159  99%                - pel-profile
  2,464,207,835  99%                 - call-interactively
  2,464,207,835  99%                  - apply
  2,464,207,835  99%                   - call-interactively@ido-cr+-record-current-command
  2,464,207,835  99%                    - #<primitive-function call-interactively>
  2,464,207,835  99%                     - funcall-interactively
  2,464,207,819  99%                      - seed7-complete-statement-or-indent
  2,464,207,819  99%                       - seed7-indent-region
  2,464,207,819  99%                        - seed7--indent-one-line
  2,461,558,846  99%                         - seed7-calc-indent
  1,121,583,560  45%                          - seed7-line-is-defun-end
    914,279,886  37%                           - seed7-end-of-defun
    835,860,261  33%                            - seed7-top-block-name
    832,217,325  33%                             - seed7--to-top
    821,581,741  33%                              - seed7-re-search-backward
    694,229,245  28%                               - run-with-timer
    694,229,245  28%                                - run-at-time
    337,896,862  13%                                 - timer-activate
    337,896,862  13%                                  - timer--activate
    337,864,070  13%                                   - timer--time-less-p
        427,675   0%                                      timer--time
    201,041,592   8%                                   timer-relative-time
    134,011,351   5%                                 - timer-set-time
    134,010,608   5%                                    timer--time-setter
     21,279,440   0%                                   timer-create
     78,075,176   3%                               - seed7-inside-string-p
     11,759,104   0%                                - syntax-ppss
     11,031,328   0%                                   make-closure
        727,544   0%                                 - parse-partial-sexp
        563,584   0%                                  - internal--syntax-propertize
        397,824   0%                                   - syntax-propertize
        190,624   0%                                      seed7-mode-syntax-propertize
            232   0%                                   syntax-table
     33,965,446   1%                               - seed7-inside-comment-p
     20,298,534   0%                                - syntax-ppss
     10,534,048   0%                                   make-closure
      8,205,354   0%                                   #<byte-code-function 462>
      1,427,964   0%                                 - syntax-propertize
      1,154,460   0%                                    seed7-mode-syntax-propertize
        131,168   0%                                   parse-partial-sexp
     15,279,082   0%                                 make-closure
     10,312,712   0%                              - run-with-timer
     10,312,712   0%                               - run-at-time
      5,015,544   0%                                - timer-activate
      5,015,544   0%                                 - timer--activate
      5,015,544   0%                                  - timer--time-less-p
         32,792   0%                                     timer--time
      3,033,296   0%                                  timer-relative-time
      1,961,360   0%                                - timer-set-time
      1,961,360   0%                                   timer--time-setter
        302,512   0%                                  timer-create
        290,080   0%                                make-closure
      3,427,448   0%                             - seed7--block-name
      2,573,424   0%                              - seed7-re-search-forward
      2,163,168   0%                               - seed7-inside-string-p
        294,224   0%                                - syntax-ppss
        294,224   0%                                   make-closure
        410,256   0%                               - seed7-inside-comment-p
        327,376   0%                                - syntax-ppss
        327,376   0%                                   make-closure
        321,472   0%                                match-string
     51,071,264   2%                            - seed7-re-search-forward
     20,010,844   0%                             - seed7-inside-comment-p
     16,691,500   0%                              - syntax-ppss
     13,683,316   0%                               - syntax-propertize
      9,817,324   0%                                  seed7-mode-syntax-propertize
      2,975,392   0%                                 make-closure
         32,792   0%                                 parse-partial-sexp
     17,634,069   0%                             - seed7-inside-string-p
      3,146,645   0%                              - syntax-ppss
      3,112,144   0%                                 make-closure
         32,792   0%                                 parse-partial-sexp
            459   0%                                 #<byte-code-function C48>
      7,938,919   0%                             - internal--syntax-propertize
      7,619,831   0%                              - syntax-propertize
      7,416,775   0%                                 seed7-mode-syntax-propertize
     13,038,698   0%                            - seed7-re-search-backward
     10,182,432   0%                             - run-with-timer
     10,182,432   0%                              - run-at-time
      4,843,808   0%                               - timer-activate
      4,843,808   0%                                - timer--activate
      4,843,808   0%                                   timer--time-less-p
      3,033,312   0%                                 timer-relative-time
      1,932,352   0%                               - timer-set-time
      1,932,352   0%                                  timer--time-setter
        372,960   0%                                 timer-create
      2,246,048   0%                             - seed7-inside-string-p
        240,352   0%                              - syntax-ppss
        240,352   0%                                 make-closure
        378,154   0%                             - seed7-inside-comment-p
        299,418   0%                              - syntax-ppss
        298,368   0%                                 make-closure
          1,050   0%                                 syntax-table
        232,064   0%                               make-closure
      5,054,968   0%                              match-string-no-properties
      2,499,712   0%                              match-string
    132,875,918   5%                           - seed7-beg-of-defun
     78,257,347   3%                            - seed7-re-search-backward
     62,233,236   2%                             - run-with-timer
     62,233,236   2%                              - run-at-time
     30,419,792   1%                               - timer-activate
     30,419,792   1%                                - timer--activate
     30,419,792   1%                                 - timer--time-less-p
          3,667   0%                                    timer--time
     18,061,604   0%                                 timer-relative-time
     11,945,056   0%                               - timer-set-time
     11,945,056   0%                                  timer--time-setter
      1,806,784   0%                                 timer-create
      7,118,964   0%                             - seed7-inside-string-p
      1,288,356   0%                              - syntax-ppss
      1,280,496   0%                                 make-closure
          4,318   0%                                 #<byte-code-function 7B7>
          1,986   0%                                 syntax-table
      5,244,893   0%                               re-search-backward
      2,346,761   0%                             - seed7-inside-comment-p
      1,157,433   0%                              - syntax-ppss
      1,156,176   0%                                 make-closure
          1,257   0%                                 #<byte-code-function C25>
      1,313,493   0%                               make-closure
     15,379,163   0%                            - seed7-re-search-backward-closest
     14,801,019   0%                             - seed7-re-search-backward
      8,319,780   0%                                re-search-backward
      5,516,896   0%                              - run-with-timer
      5,516,896   0%                               - run-at-time
      2,591,664   0%                                - timer-activate
      2,591,664   0%                                 - timer--activate
      2,591,664   0%                                    timer--time-less-p
      1,637,952   0%                                  timer-relative-time
      1,059,360   0%                                - timer-set-time
      1,059,360   0%                                   timer--time-setter
        227,920   0%                                  timer-create
        610,327   0%                              - seed7-inside-string-p
        104,759   0%                               - syntax-ppss
         70,448   0%                                  make-closure
         32,792   0%                                  parse-partial-sexp
          1,492   0%                                  syntax-table
             27   0%                                  #<byte-code-function 893>
        179,968   0%                              - seed7-inside-comment-p
         91,168   0%                               - syntax-ppss
         91,168   0%                                  make-closure
        174,048   0%                                make-closure
         64,288   0%                             - seq-filter
         62,160   0%                                make-closure
          2,128   0%                                make-symbol
     15,355,137   0%                            - seed7-top-block-name
      8,668,099   0%                             - seed7--to-top
      5,978,811   0%                              - seed7-re-search-backward
      2,846,131   0%                                 re-search-backward
      2,672,696   0%                               - run-with-timer
      2,672,696   0%                                - run-at-time
      1,316,120   0%                                 - timer-activate
      1,316,120   0%                                  - timer--activate
      1,316,120   0%                                     timer--time-less-p
        788,272   0%                                   timer-relative-time
        510,288   0%                                 - timer-set-time
        510,288   0%                                    timer--time-setter
         58,016   0%                                   timer-create
        310,800   0%                               - seed7-inside-string-p
         62,160   0%                                - syntax-ppss
         62,160   0%                                   make-closure
         99,456   0%                               - seed7-inside-comment-p
         49,728   0%                                - syntax-ppss
         49,728   0%                                   make-closure
         49,728   0%                                 make-closure
      2,639,560   0%                              - run-with-timer
      2,639,560   0%                               - run-at-time
      1,253,992   0%                                - timer-activate
      1,253,992   0%                                 - timer--activate
      1,253,992   0%                                    timer--time-less-p
        788,256   0%                                  timer-relative-time
        526,864   0%                                - timer-set-time
        526,864   0%                                   timer--time-setter
         70,448   0%                                  timer-create
         49,728   0%                                make-closure
      6,662,174   0%                             - seed7--block-name
      6,439,278   0%                              - seed7-re-search-forward
        534,576   0%                               - seed7-inside-string-p
         45,584   0%                                - syntax-ppss
         45,584   0%                                   make-closure
         78,736   0%                               - seed7-inside-comment-p
         33,152   0%                                - syntax-ppss
         33,152   0%                                   make-closure
        117,720   0%                                match-string
      3,200,992   0%                              match-string-no-properties
      1,491,672   0%                              match-string
          9,232   0%                              seed7--no-defun-found-msg-for
          1,048   0%                            - user-error
          1,048   0%                               format-message
     34,009,368   1%                             looking-back
     20,887,536   0%                           - seed7-line-starts-with-any
     20,887,536   0%                              seed7-line-starts-with
     11,303,479   0%                           - seed7-move-to-line
     11,303,479   0%                            - seed7-to-previous-non-empty-line
        484,959   0%                             - seed7-inside-comment-p
        310,911   0%                              - syntax-ppss
        306,656   0%                                 make-closure
          4,255   0%                                 #<byte-code-function F1C>
