  3,451,468,430  99% - ...
  3,451,468,430  99%  - call-interactively
  3,451,468,430  99%   - apply
  3,451,468,430  99%    - call-interactively@ido-cr+-record-current-command
  3,451,468,430  99%     - #<primitive-function call-interactively>
  3,451,468,430  99%      - funcall-interactively
  3,451,468,430  99%       - smex
  3,451,468,430  99%        - smex-read-and-run
  3,451,468,430  99%         - execute-extended-command
  3,451,468,430  99%          - command-execute
  3,451,468,430  99%           - call-interactively
  3,451,468,430  99%            - apply
  3,451,468,430  99%             - call-interactively@ido-cr+-record-current-command
  3,451,468,430  99%              - #<primitive-function call-interactively>
  3,451,468,430  99%               - funcall-interactively
  3,451,468,430  99%                - pel-profile
  3,449,687,442  99%                 - call-interactively
  3,449,687,442  99%                  - apply
  3,449,687,442  99%                   - call-interactively@ido-cr+-record-current-command
  3,449,687,442  99%                    - #<primitive-function call-interactively>
  3,449,687,442  99%                     - funcall-interactively
  3,449,687,426  99%                      - seed7-complete-statement-or-indent
  3,449,687,426  99%                       - seed7-indent-region
  3,449,687,426  99%                        - seed7--indent-one-line
  3,374,370,997  97%                         - seed7-calc-indent
  1,243,174,550  35%                          - seed7-line-inside-a-block-cached
  1,242,660,694  35%                           - seed7-line-inside-a-block
    937,455,505  27%                            - seed7--safe-enclosing-block-bounds
    531,996,209  15%                             - seed7-to-block-backward
    378,502,410  10%                              - seed7-re-search-backward
    286,734,368   8%                               - run-with-timer
    286,734,368   8%                                - run-at-time
    141,839,845   4%                                 - timer-activate
    141,839,845   4%                                  - timer--activate
    141,839,845   4%                                   - timer--time-less-p
        132,605   0%                                      timer--time
     77,910,416   2%                                   timer-relative-time
     51,995,632   1%                                 - timer-set-time
     51,995,632   1%                                    timer--time-setter
     14,984,704   0%                                   timer-create
          3,771   0%                                   timer-set-function
     50,525,024   1%                               - seed7-inside-string-p
     10,639,024   0%                                - syntax-ppss
     10,604,496   0%                                   make-closure
         32,792   0%                                   parse-partial-sexp
          1,736   0%                                   #<byte-code-function 690>
     17,921,326   0%                               - seed7-inside-comment-p
     10,089,166   0%                                - syntax-ppss
     10,086,496   0%                                   make-closure
          2,670   0%                                   #<byte-code-function 98F>
     13,980,499   0%                                 re-search-backward
      9,341,193   0%                                 make-closure
     95,738,573   2%                              - seed7--current-line-nth-word
     87,719,373   2%                               - thing-at-point
     82,554,110   2%                                - bounds-of-thing-at-point
     37,707,236   1%                                   make-closure
     13,737,469   0%                                 - #<byte-code-function 3FF>
     13,737,469   0%                                  - forward-thing
     13,730,320   0%                                     format
          7,149   0%                                     intern-soft
     10,343,443   0%                                 - seq-some
     10,343,424   0%                                    make-closure
             19   0%                                    seq-do
      7,405,770   0%                                 - #<byte-code-function E44>
      7,405,328   0%                                  - forward-thing
      7,405,328   0%                                     format
         16,512   0%                                   re-search-forward
     23,598,123   0%                              - seed7-inside-line-indent-before-comment-p
      7,908,819   0%                               - seed7-inside-comment-p
      4,664,067   0%                                - syntax-ppss
      4,662,000   0%                                   make-closure
          2,067   0%                                   #<byte-code-function 0A74>
            120   0%                                 seed7-to-indent
     12,760,162   0%                              - seed7-beg-of-defun
      8,599,941   0%                               - seed7-top-block-name
      8,430,264   0%                                - seed7--to-top
      8,284,792   0%                                 - seed7-re-search-backward
      6,584,936   0%                                  - run-with-timer
      6,584,936   0%                                   - run-at-time
      3,250,024   0%                                    - timer-activate
      3,250,024   0%                                     - timer--activate
      3,250,024   0%                                        timer--time-less-p
      1,810,304   0%                                      timer-relative-time
      1,234,528   0%                                    - timer-set-time
      1,234,528   0%                                       timer--time-setter
        290,080   0%                                      timer-create
      1,094,016   0%                                  - seed7-inside-string-p
        165,760   0%                                   - syntax-ppss
        165,760   0%                                      make-closure
        339,808   0%                                  - seed7-inside-comment-p
        153,328   0%                                   - syntax-ppss
        153,328   0%                                      make-closure
        203,056   0%                                    make-closure
         62,976   0%                                    re-search-backward
        141,328   0%                                 - run-with-timer
        141,328   0%                                  - run-at-time
         68,912   0%                                   - timer-activate
         68,912   0%                                    - timer--activate
         68,912   0%                                       timer--time-less-p
         44,384   0%                                     timer-relative-time
         28,032   0%                                   - timer-set-time
         28,032   0%                                      timer--time-setter
          4,144   0%                                   make-closure
        169,677   0%                                - seed7--block-name
        163,501   0%                                 - seed7-re-search-forward
         12,432   0%                                  - seed7-inside-string-p
          4,144   0%                                   - syntax-ppss
          4,144   0%                                      make-closure
          2,032   0%                                   match-string
      2,554,472   0%                               - seed7-re-search-backward
      1,951,678   0%                                - run-with-timer
      1,951,678   0%                                 - run-at-time
        963,808   0%                                  - timer-activate
        963,808   0%                                   - timer--activate
        963,808   0%                                      timer--time-less-p
        511,328   0%                                    timer-relative-time
        339,790   0%                                  - timer-set-time
        339,520   0%                                     timer--time-setter
        136,752   0%                                    timer-create
        356,384   0%                                - seed7-inside-string-p
         53,872   0%                                 - syntax-ppss
         53,872   0%                                    make-closure
        140,896   0%                                - seed7-inside-comment-p
         82,880   0%                                 - syntax-ppss
         82,880   0%                                    make-closure
         62,160   0%                                  make-closure
         43,354   0%                                  re-search-backward
        600,099   0%                               - seed7-re-search-backward-closest
        562,803   0%                                - seed7-re-search-backward
        311,664   0%                                 - run-with-timer
        311,664   0%                                  - run-at-time
        162,688   0%                                   - timer-activate
        162,688   0%                                    - timer--activate
        162,688   0%                                       timer--time-less-p
         88,768   0%                                     timer-relative-time
         56,064   0%                                   - timer-set-time
         56,064   0%                                      timer--time-setter
          4,144   0%                                     timer-create
        217,987   0%                                   re-search-backward
         20,720   0%                                 - seed7-inside-string-p
          4,144   0%                                  - syntax-ppss
          4,144   0%                                     make-closure
         12,432   0%                                   make-closure
         20,720   0%                                - seq-filter
         20,720   0%                                   make-closure
         90,024   0%                                 match-string-no-properties
         42,872   0%                                 match-string
      9,351,907   0%                              - seed7-inside-comment-p
      5,004,851   0%                               - syntax-ppss
      5,001,808   0%                                  make-closure
          3,043   0%                                  syntax-table
      7,013,064   0%                                seed7--start-regexp-for
        752,624   0%                              - backward-sexp
        752,624   0%                               - forward-sexp
        752,624   0%                                - seed7--forward-sexp-function
        393,952   0%                                 - seed7--at-array-definition-end-line-p
        389,808   0%                                  - seed7-line-code-ends-with
        377,376   0%                                   - seed7-re-search-backward
        327,648   0%                                    - run-with-timer
        327,648   0%                                     - run-at-time
        202,128   0%                                      - timer-activate
        202,128   0%                                       - timer--activate
        202,128   0%                                          timer--time-less-p
         69,312   0%                                        timer-relative-time
         43,776   0%                                      - timer-set-time
         43,776   0%                                         timer--time-setter
         12,432   0%                                        timer-create
         29,008   0%                                    - seed7-inside-string-p
          8,288   0%                                     - syntax-ppss
          8,288   0%                                        make-closure
         12,432   0%                                    - seed7-inside-comment-p
          8,288   0%                                     - syntax-ppss
          8,288   0%                                        make-closure
          8,288   0%                                      make-closure
        352,496   0%                                 - seed7--at-set-definition-end-line-p
        348,352   0%                                  - seed7-line-code-ends-with
        348,352   0%                                   - seed7-re-search-backward
        306,912   0%                                    - run-with-timer
        306,912   0%                                     - run-at-time
        189,696   0%                                      - timer-activate
        189,696   0%                                       - timer--activate
        189,696   0%                                          timer--time-less-p
         69,296   0%                                        timer-relative-time
         43,776   0%                                      - timer-set-time
         43,776   0%                                         timer--time-setter
          4,144   0%                                        timer-create
         20,720   0%                                      make-closure
         16,576   0%                                    - seed7-inside-string-p
          8,288   0%                                     - syntax-ppss
          8,288   0%                                        make-closure
          4,144   0%                                      seed7-inside-comment-p
          4,144   0%                                   seed7--line-comment-hash
        549,280   0%                              - seed7-line-code-ends-with
        536,848   0%                               - seed7-re-search-backward
        370,832   0%                                - run-with-timer
        370,832   0%                                 - run-at-time
        171,024   0%                                  - timer-activate
        171,024   0%                                   - timer--activate
        171,024   0%                                      timer--time-less-p
        102,144   0%                                    timer-relative-time
         76,944   0%                                  - timer-set-time
         76,944   0%                                     timer--time-setter
         20,720   0%                                    timer-create
         99,712   0%                                  re-search-backward
         37,296   0%                                - seed7-inside-string-p
          8,288   0%                                 - syntax-ppss
          8,288   0%                                    make-closure
         16,576   0%                                - seed7-inside-comment-p
          8,288   0%                                 - syntax-ppss
          8,288   0%                                    make-closure
         12,432   0%                                  make-closure
         87,490   0%                                looking-at
    401,360,880  11%                             - seed7--block-end-pos-for
    400,065,102  11%                              - seed7-to-block-forward
    136,406,739   3%                               - seed7--current-line-nth-word
    124,053,707   3%                                - thing-at-point
    116,636,189   3%                                 - bounds-of-thing-at-point
     50,841,008   1%                                    make-closure
     19,366,565   0%                                  - #<byte-code-function 8D0>
     19,366,280   0%                                   - forward-thing
     19,366,280   0%                                      format
     16,223,266   0%                                  - seq-some
     16,219,616   0%                                     make-closure
          3,650   0%                                     seq-do
      9,745,317   0%                                  - #<byte-code-function 738>
