      7,572,258  99% - ...
      7,572,258  99%  - #<primitive-function call-interactively>
      7,572,258  99%   - funcall-interactively
      7,572,258  99%    - smex
      7,572,258  99%     - smex-read-and-run
      7,572,258  99%      - execute-extended-command
      7,572,258  99%       - command-execute
      7,572,258  99%        - call-interactively
      7,572,258  99%         - apply
      7,572,258  99%          - call-interactively@ido-cr+-record-current-command
      7,572,258  99%           - #<primitive-function call-interactively>
      7,572,258  99%            - funcall-interactively
      7,572,258  99%             - pel-profile-all
      7,572,258  99%              - pel-profile-dir
      7,572,258  99%               - pel-profile-indent
      7,572,258  99%                - pel-profile-indentation-test-of
      6,008,358  79%                 - call-interactively
      6,008,358  79%                  - apply
      6,008,358  79%                   - call-interactively@ido-cr+-record-current-command
      6,008,358  79%                    - #<primitive-function call-interactively>
      6,008,358  79%                     - funcall-interactively
      6,008,342  79%                      - seed7-complete-statement-or-indent
      6,008,342  79%                       - seed7-indent-region
      6,008,342  79%                        - seed7--indent-one-line
      6,008,342  79%                         - seed7-calc-indent
      1,328,699  17%                          - seed7-line-is-defun-end
        414,407   5%                           - seed7-beg-of-defun
        179,660   2%                            - seed7-re-search-backward
        133,584   1%                             - run-with-timer
        133,584   1%                              - run-at-time
         65,136   0%                               - timer-activate
         65,136   0%                                - timer--activate
         65,136   0%                                   timer--time-less-p
         41,952   0%                                 timer-relative-time
         26,496   0%                               - timer-set-time
         26,496   0%                                  timer--time-setter
         46,076   0%                               re-search-backward
        110,725   1%                            - seed7-re-search-backward-closest
        110,725   1%                             - seed7-re-search-backward
         68,133   0%                                re-search-backward
         42,592   0%                              - run-with-timer
         42,592   0%                               - run-at-time
         20,768   0%                                - timer-activate
         20,768   0%                                 - timer--activate
         20,768   0%                                    timer--time-less-p
         13,376   0%                                  timer-relative-time
          8,448   0%                                - timer-set-time
          8,448   0%                                   timer--time-setter
         15,936   0%                            - seed7-top-block-name
         11,840   0%                             - seed7--to-top
          7,968   0%                              - seed7-re-search-backward
          4,096   0%                                 re-search-backward
          3,872   0%                               - run-with-timer
          3,872   0%                                - run-at-time
          1,888   0%                                 - timer-activate
          1,888   0%                                  - timer--activate
          1,888   0%                                     timer--time-less-p
          1,216   0%                                   timer-relative-time
            768   0%                                 - timer-set-time
            768   0%                                    timer--time-setter
          3,872   0%                              - run-with-timer
          3,872   0%                               - run-at-time
          1,888   0%                                - timer-activate
          1,888   0%                                 - timer--activate
          1,888   0%                                    timer--time-less-p
          1,216   0%                                  timer-relative-time
            768   0%                                - timer-set-time
            768   0%                                   timer--time-setter
          4,096   0%                             - seed7--block-name
          4,096   0%                                seed7-re-search-forward
        368,244   4%                           - seed7-line-starts-with-any
        368,244   4%                              seed7-line-starts-with
        261,120   3%                             looking-back
        152,784   2%                           - seed7-end-of-defun
        116,600   1%                            - seed7-top-block-name
        108,416   1%                             - seed7--to-top
         96,800   1%                              - seed7-re-search-backward
         96,800   1%                               - run-with-timer
         96,800   1%                                - run-at-time
         47,200   0%                                 - timer-activate
         47,200   0%                                  - timer--activate
         47,200   0%                                     timer--time-less-p
         30,400   0%                                   timer-relative-time
         19,200   0%                                 - timer-set-time
         19,200   0%                                    timer--time-setter
         11,616   0%                              - run-with-timer
         11,616   0%                               - run-at-time
          5,664   0%                                - timer-activate
          5,664   0%                                 - timer--activate
          5,664   0%                                    timer--time-less-p
          3,648   0%                                  timer-relative-time
          2,304   0%                                - timer-set-time
          2,304   0%                                   timer--time-setter
          8,184   0%                             - seed7--block-name
          8,184   0%                                match-string
         11,616   0%                            - seed7-re-search-backward
         11,616   0%                             - run-with-timer
         11,616   0%                              - run-at-time
          5,664   0%                               - timer-activate
          5,664   0%                                - timer--activate
          5,664   0%                                   timer--time-less-p
          3,648   0%                                 timer-relative-time
          2,304   0%                               - timer-set-time
          2,304   0%                                  timer--time-setter
          8,192   0%                              seed7-re-search-forward
          8,184   0%                              match-string
         84,992   1%                           - seed7-move-to-line
         84,992   1%                              seed7-to-previous-non-empty-line
         26,600   0%                           - seed7--current-line-nth-word
         26,600   0%                            - thing-at-point
         26,600   0%                             - bounds-of-thing-at-point
         16,368   0%                              - #<byte-code-function CDA>
         16,368   0%                               - forward-thing
         16,368   0%                                  format
          8,184   0%                              - #<byte-code-function 1CF>
          8,184   0%                               - forward-thing
          8,184   0%                                  format
          2,048   0%                                re-search-forward
         20,552   0%                           - seed7--safe-current-line-defun-start-indent
         20,552   0%                            - seed7-to-block-backward
         20,552   0%                             - seed7-re-search-backward
         16,456   0%                              - run-with-timer
         16,456   0%                               - run-at-time
          8,024   0%                                - timer-activate
          8,024   0%                                 - timer--activate
          8,024   0%                                    timer--time-less-p
          5,168   0%                                  timer-relative-time
          3,264   0%                                - timer-set-time
          3,264   0%                                   timer--time-setter
          4,096   0%                                re-search-backward
      1,324,248  17%                          - seed7-line-inside-a-block-cached
      1,324,248  17%                           - seed7-line-inside-a-block
        857,697  11%                            - seed7--safe-enclosing-block-bounds
        857,697  11%                             - seed7--block-end-pos-for
        775,585  10%                              - seed7-to-block-forward
        498,780   6%                               - seed7-end-of-defun
        385,116   5%                                - seed7-top-block-name
        373,904   4%                                 - seed7--to-top
        331,312   4%                                  - seed7-re-search-backward
        308,792   4%                                   - run-with-timer
        308,792   4%                                    - run-at-time
        150,568   1%                                     - timer-activate
        150,568   1%                                      - timer--activate
        150,568   1%                                         timer--time-less-p
         96,976   1%                                       timer-relative-time
         61,248   0%                                     - timer-set-time
         61,248   0%                                        timer--time-setter
         12,280   0%                                   - seed7-inside-comment-p
         12,280   0%                                    - syntax-ppss
         12,280   0%                                     - syntax-propertize
         12,280   0%                                        seed7-mode-syntax-propertize
         10,240   0%                                     re-search-backward
         42,592   0%                                  - run-with-timer
         42,592   0%                                   - run-at-time
         20,768   0%                                    - timer-activate
         20,768   0%                                     - timer--activate
         20,768   0%                                        timer--time-less-p
         13,376   0%                                      timer-relative-time
          8,448   0%                                    - timer-set-time
          8,448   0%                                       timer--time-setter
         11,212   0%                                 - seed7--block-name
         11,212   0%                                    seed7-re-search-forward
         48,120   0%                                - seed7-re-search-forward
         10,240   0%                                 - internal--syntax-propertize
         10,240   0%                                  - syntax-propertize
         10,240   0%                                     seed7-mode-syntax-propertize
         42,592   0%                                - seed7-re-search-backward
         42,592   0%                                 - run-with-timer
         42,592   0%                                  - run-at-time
         20,768   0%                                   - timer-activate
         20,768   0%                                    - timer--activate
         20,768   0%                                       timer--time-less-p
         13,376   0%                                     timer-relative-time
          8,448   0%                                   - timer-set-time
          8,448   0%                                      timer--time-setter
        124,149   1%                               - seed7-re-search-forward
          7,577   0%                                - seed7-inside-comment-p
          7,577   0%                                 - syntax-ppss
          7,577   0%                                  - syntax-propertize
          7,577   0%                                     seed7-mode-syntax-propertize
         94,336   1%                                 seed7-inside-line-trailing-whitespace-before-line-end-comment-p
