      6,484,258  99% - ...
      6,484,258  99%  - call-interactively@ido-cr+-record-current-command
      6,484,258  99%   - #<primitive-function call-interactively>
      6,484,258  99%    - funcall-interactively
      6,484,258  99%     - smex
      6,484,258  99%      - smex-read-and-run
      6,484,258  99%       - execute-extended-command
      6,484,258  99%        - command-execute
      6,484,258  99%         - call-interactively
      6,484,258  99%          - apply
      6,484,258  99%           - call-interactively@ido-cr+-record-current-command
      6,484,258  99%            - #<primitive-function call-interactively>
      6,484,258  99%             - funcall-interactively
      6,484,258  99%              - pel-profile-all
      6,484,258  99%               - pel-profile-indent
      6,484,258  99%                - pel-profile-indentation-test-of
      4,920,358  75%                 - call-interactively
      4,920,358  75%                  - apply
      4,920,358  75%                   - call-interactively@ido-cr+-record-current-command
      4,920,358  75%                    - #<primitive-function call-interactively>
      4,920,358  75%                     - funcall-interactively
      4,920,342  75%                      - seed7-complete-statement-or-indent
      4,920,342  75%                       - seed7-indent-region
      4,920,342  75%                        - seed7--indent-one-line
      4,920,342  75%                         - seed7-calc-indent
        873,379  13%                          - seed7-line-inside-a-block-cached
        873,379  13%                           - seed7-line-inside-a-block
        540,158   8%                            - seed7--safe-enclosing-block-bounds
        540,158   8%                             - seed7--block-end-pos-for
        513,534   7%                              - seed7-to-block-forward
        277,762   4%                               - seed7-end-of-defun
        226,890   3%                                - seed7-top-block-name
        209,424   3%                                 - seed7--to-top
        186,192   2%                                  - seed7-re-search-backward
        180,048   2%                                   - run-with-timer
        180,048   2%                                    - run-at-time
         87,792   1%                                     - timer-activate
         87,792   1%                                      - timer--activate
         87,792   1%                                         timer--time-less-p
         56,544   0%                                       timer-relative-time
         35,712   0%                                     - timer-set-time
         35,712   0%                                        timer--time-setter
          6,144   0%                                     re-search-backward
         23,232   0%                                  - run-with-timer
         23,232   0%                                   - run-at-time
         11,328   0%                                    - timer-activate
         11,328   0%                                     - timer--activate
         11,328   0%                                        timer--time-less-p
          7,296   0%                                      timer-relative-time
          4,608   0%                                    - timer-set-time
          4,608   0%                                       timer--time-setter
         17,466   0%                                 - seed7--block-name
         17,466   0%                                  - seed7-re-search-forward
         17,466   0%                                     re-search-forward
         23,232   0%                                - seed7-re-search-backward
         23,232   0%                                 - run-with-timer
         23,232   0%                                  - run-at-time
         11,328   0%                                   - timer-activate
         11,328   0%                                    - timer--activate
         11,328   0%                                       timer--time-less-p
          7,296   0%                                     timer-relative-time
          4,608   0%                                   - timer-set-time
          4,608   0%                                      timer--time-setter
         12,288   0%                                - seed7-re-search-forward
         12,288   0%                                   re-search-forward
          8,184   0%                                  match-string
          6,144   0%                                  looking-at
          1,024   0%                                  string-match
        140,556   2%                               - seed7-re-search-forward
        140,556   2%                                  re-search-forward
         72,704   1%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         72,704   1%                                  looking-at
         14,328   0%                               - seed7--current-line-nth-word
         14,328   0%                                - thing-at-point
          6,144   0%                                 - bounds-of-thing-at-point
          6,144   0%                                    re-search-forward
          8,184   0%                               - seed7--end-regexp-for
          8,184   0%                                  format
         18,432   0%                              - seed7--line-ends-a-statement-p
         14,336   0%                                 looking-at
          4,096   0%                               - forward-sexp
          4,096   0%                                - seed7--forward-sexp-function
          4,096   0%                                   looking-at
          8,192   0%                                re-search-forward
        214,789   3%                            - seed7-re-search-backward
        118,096   1%                             - run-with-timer
        118,096   1%                              - run-at-time
         57,584   0%                               - timer-activate
         57,584   0%                                - timer--activate
         57,584   0%                                   timer--time-less-p
         37,088   0%                                 timer-relative-time
         23,424   0%                               - timer-set-time
         23,424   0%                                  timer--time-setter
         96,693   1%                               re-search-backward
         94,192   1%                              replace-regexp-in-string
         17,072   0%                            - seed7-calc-indent
          3,072   0%                             - seed7-line-is-defun-end
          3,072   0%                                looking-back
          1,992   0%                             - seed7-line-inside-array-definition-block
          1,992   0%                              - seed7-re-search-backward
          1,024   0%                                 re-search-backward
            968   0%                               - run-with-timer
            968   0%                                - run-at-time
            472   0%                                 - timer-activate
            472   0%                                  - timer--activate
            472   0%                                     timer--time-less-p
            304   0%                                   timer-relative-time
            192   0%                                 - timer-set-time
            192   0%                                    timer--time-setter
          1,992   0%                             - seed7-line-inside-set-definition-block
          1,992   0%                              - seed7-re-search-backward
          1,024   0%                                 re-search-backward
            968   0%                               - run-with-timer
            968   0%                                - run-at-time
            472   0%                                 - timer-activate
            472   0%                                  - timer--activate
            472   0%                                     timer--time-less-p
            304   0%                                   timer-relative-time
            192   0%                                 - timer-set-time
            192   0%                                    timer--time-setter
          1,992   0%                             - seed7-line-inside-assign-statement-continuation
          1,992   0%                              - seed7-assign-op-pos
          1,992   0%                               - seed7-re-search-backward
          1,024   0%                                  re-search-backward
            968   0%                                - run-with-timer
            968   0%                                 - run-at-time
            472   0%                                  - timer-activate
            472   0%                                   - timer--activate
            472   0%                                      timer--time-less-p
            304   0%                                    timer-relative-time
            192   0%                                  - timer-set-time
            192   0%                                     timer--time-setter
          1,992   0%                             - seed7-line-inside-parens-pair-column
          1,992   0%                              - seed7-line-inside-parens-pair
          1,992   0%                               - seed7-re-search-backward
          1,024   0%                                  re-search-backward
            968   0%                                - run-with-timer
            968   0%                                 - run-at-time
            472   0%                                  - timer-activate
            472   0%                                   - timer--activate
            472   0%                                      timer--time-less-p
            304   0%                                    timer-relative-time
            192   0%                                  - timer-set-time
            192   0%                                     timer--time-setter
          1,936   0%                             - seed7-line-inside-a-block-cached
          1,936   0%                              - seed7-line-inside-a-block
          1,936   0%                               - seed7-re-search-backward
          1,936   0%                                - run-with-timer
          1,936   0%                                 - run-at-time
            944   0%                                  - timer-activate
            944   0%                                   - timer--activate
            944   0%                                      timer--time-less-p
            608   0%                                    timer-relative-time
            384   0%                                  - timer-set-time
            384   0%                                     timer--time-setter
          1,024   0%                             - seed7--current-line-nth-word
          1,024   0%                              - thing-at-point
          1,024   0%                               - bounds-of-thing-at-point
          1,024   0%                                  re-search-forward
          1,024   0%                             - seed7-line-isa-string
          1,024   0%                              - seed7-line-starts-with
          1,024   0%                                 looking-at
          1,024   0%                             - seed7-line-starts-with
          1,024   0%                                looking-at
          1,024   0%                             - seed7-line-starts-with-open-paren-after-logic-operator
          1,024   0%                              - seed7-line-starts-with
          1,024   0%                                 looking-at
          7,168   0%                            - seed7--indent-offset-for
          7,168   0%                               string-match
        817,849  12%                          - seed7-line-is-defun-end
        246,318   3%                           - seed7-line-starts-with-any
        246,318   3%                            - seed7-line-starts-with
        246,318   3%                               looking-at
        235,551   3%                           - seed7-beg-of-defun
        105,072   1%                            - seed7-re-search-backward
         71,632   1%                             - run-with-timer
         71,632   1%                              - run-at-time
         34,928   0%                               - timer-activate
         34,928   0%                                - timer--activate
         34,928   0%                                   timer--time-less-p
         22,496   0%                                 timer-relative-time
         14,208   0%                               - timer-set-time
         14,208   0%                                  timer--time-setter
         33,440   0%                               re-search-backward
         59,845   0%                            - seed7-re-search-backward-closest
         59,845   0%                             - seed7-re-search-backward
         32,741   0%                                re-search-backward
         27,104   0%                              - run-with-timer
         27,104   0%                               - run-at-time
         13,216   0%                                - timer-activate
         13,216   0%                                 - timer--activate
         13,216   0%                                    timer--time-less-p
          8,512   0%                                  timer-relative-time
          5,376   0%                                - timer-set-time
          5,376   0%                                   timer--time-setter
         50,154   0%                              looking-at
         20,480   0%                              string-match
        214,008   3%                             looking-back
         67,584   1%                           - seed7-move-to-line
         67,584   1%                            - seed7-to-previous-non-empty-line
         67,584   1%                               looking-at
         32,736   0%                           - seed7--current-line-nth-word
         32,736   0%                            - thing-at-point
         32,736   0%                             - bounds-of-thing-at-point
         24,552   0%                              - #<byte-code-function AB7>
         24,552   0%                               - forward-thing
         24,552   0%                                  format
          8,184   0%                              - #<byte-code-function E8D>
          8,184   0%                               - forward-thing
          8,184   0%                                  format
         21,652   0%                           - seed7--safe-current-line-defun-start-indent
         21,652   0%                            - seed7-to-block-backward
         21,652   0%                             - seed7-re-search-backward
         12,584   0%                              - run-with-timer
         12,584   0%                               - run-at-time
          6,136   0%                                - timer-activate
          6,136   0%                                 - timer--activate
          6,136   0%                                    timer--time-less-p
          3,952   0%                                  timer-relative-time
          2,496   0%                                - timer-set-time
          2,496   0%                                   timer--time-setter
          9,068   0%                                re-search-backward
        654,081  10%                          - seed7-line-inside-assign-statement-continuation
        654,081  10%                           - seed7-assign-op-pos
        654,081  10%                            - seed7-re-search-backward
